,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upc_processed_string,asin_string,upcs_string
2700,"Fri, 06 Mar 2009 00:00:00 -0500","Premium Orchard, Snack&#39;rs",Snack Mix,Salmonella,Mixed Nuts Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128762.htm,,"767000187062,;767000188069,;767000189066,;767000187024,;767000188021,;767000189028,;041512011986,;041512011979,;041512011962,;041512013379,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B013HEB5BS,;UPCNOTFOUND,;",767000187062;767000188069;767000189066;767000187024;767000188021;767000189028;041512011986;041512011979;041512011962;041512013379;
2701,"Fri, 06 Mar 2009 00:00:00 -0500",The Peanut Shop,"Candy, Peanuts",Salmonella,The Peanut Shop,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128963.htm,,,,
2702,"Thu, 05 Mar 2009 00:00:00 -0500",Sheridan Fruit Company,Peanuts,Salmonella,"Sheridan Fruit Company, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128917.htm,,,,
2703,"Thu, 05 Mar 2009 00:00:00 -0500",Austinuts,Peanuts,Salmonella,"Austinuts Wholesale, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128382.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128383.htm,,,
2704,"Thu, 05 Mar 2009 00:00:00 -0500",Met-RX,Snack Bar,Salmonella,U.S. Nutrition,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129020.htm,,"086560016514,786560016513,886560016510,686560016516,;086560016521,786560016520,886560016527,686560016523,;086560151253,786560151252,886560151259,686560151255,;086560151260,786560151269,886560151266,686560151262,;","UPCNOTFOUND,B00028O1FA,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B0009YDOAA,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",8656001651;8656001652;8656015125;8656015126;
2705,"Thu, 05 Mar 2009 00:00:00 -0500","Palmer Candy, HyVee, Best Choice, more","Peanuts, Candy",Salmonella,Palmer Candy Company,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128821.htm,,"077232150049,777232150048,877232150045,677232150041,;077232151046,777232151045,877232151042,677232151048,;077232152043,777232152042,877232152049,677232152045,;086854002155,786854002154,886854002151,686854002157,;042625009525,742625009524,842625009521,642625009527,;011213042183,711213042182,811213042189,611213042185,;036800077706,736800077705,836800077702,636800077708,;075450082333,775450082332,875450082339,675450082335,;075450084634,775450084633,875450084630,675450084636,;070038597650,770038597659,870038597656,670038597652,;070038597735,770038597734,870038597731,670038597737,;070038619307,770038619306,870038619303,670038619309,;015400864688,715400864687,815400864684,615400864680,;041282925667,741282925666,841282925663,641282925669,;011161193883,711161193882,811161193889,611161193885,;007880025482,707880025481,807880025488,607880025484,;077232239249,777232239248,877232239245,677232239241,;042625006173,742625006172,842625006179,642625006175,;042625007033,742625007032,842625007039,642625007035,;077232107043,777232107042,877232107049,677232107045,;011161486824,711161486823,811161486820,611161486826,;041668820364,741668820363,841668820360,641668820366,;077232107388,777232107387,877232107384,677232107380,;077232170108,777232170107,877232170104,677232170100,;077232170054,777232170053,877232170050,677232170056,;077232113105,777232113104,877232113101,677232113107,;077232130041,777232130040,877232130047,677232130043,;077232230154,777232230153,877232230150,677232230156,;077232230109,777232230108,877232230105,677232230101,;077232172850,777232172859,877232172856,677232172852,;077232172751,777232172750,877232172757,677232172753,;077232230451,777232230450,877232230457,677232230453,;035826067838,;007880004777,707880004776,807880004773,607880004779,;077232170108,777232170107,877232170104,677232170100,;077232230727,777232230726,877232230723,677232230729,;077232230123,777232230122,877232230129,677232230125,;077232231908,777232231907,877232231904,677232231900,;077232170122,777232170121,877232170128,677232170124,;077232172805,777232172804,877232172801,677232172807,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B008GNS55K,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B00PB6H51K,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B00XVMIRRC,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B01HUNISNK,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B01DYPE6VQ,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00CUYPNXI,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B01HUNJ2QC,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B01HUNIVPA,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,B004GUTE1Q,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B01HUNIW54,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7723215004;7723215104;7723215204;8685400215;4262500952;1121304218;3680007770;7545008233;7545008463;7003859765;7003859773;7003861930;1540086468;4128292566;1116119388;0788002548;7723223924;4262500617;4262500703;7723210704;1116148682;4166882036;7723210738;7723217010;7723217005;7723211310;7723213004;7723223015;7723223010;7723217285;7723217275;7723223045;03582606783;0788000477;7723217010;7723223072;7723223012;7723223190;7723217012;7723217280;
2706,"Thu, 05 Mar 2009 00:00:00 -0500",Town &amp; Country Markets,"Peanuts, Snack Mix",Salmonella,Town &amp; Country Markets,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128983.htm,,,,
2707,"Wed, 04 Mar 2009 00:00:00 -0500",,,,,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129091.htm,,"058449430230,;058449430223,;058449891109,;058449891123,;058449891376,;058449891369,;058449890096,;058449891055,;058449430216,;058449430209,;058449891093,;058449891116,;058449891352,;058449891345,;058449890089,;058449891239,;","B001HTGAQQ,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B001HTGAUM,;B00APD3UP4,;B001EO5YCA,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B00APD3TIW,;UPCNOTFOUND,;UPCNOTFOUND,;",058449430230;058449430223;058449891109;058449891123;058449891376;058449891369;058449890096;058449891055;058449430216;058449430209;058449891093;058449891116;058449891352;058449891345;058449890089;058449891239;
2708,"Wed, 04 Mar 2009 00:00:00 -0500",Fritzie,Candy,Salmonella,Fritz Company Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128565.htm,,"076056038205,;","UPCNOTFOUND,;",07605603820;
2709,"Wed, 04 Mar 2009 00:00:00 -0500",Rio Pluma LLC,Peanuts,Salmonella,Rio Pluma LLC,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128884.htm,,"021979512257,721979512256,821979512253,621979512259,;074865886000,774865886009,874865886006,674865886002,;021979213291,721979213290,821979213297,621979213293,;021979213345,721979213344,821979213341,621979213347,;044105030999,744105030998,844105030995,644105030991,;044105030913,744105030912,844105030919,644105030915,;044105030777,744105030776,844105030773,644105030779,;021979213253,721979213252,821979213259,621979213255,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B008B5NPS0,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",2197951225;7486588600;2197921329;2197921334;4410503099;4410503091;4410503077;2197921325;
2710,"Wed, 04 Mar 2009 00:00:00 -0500","Aunt Patty&#39;s, Roth&#39;s IGA Foodliner","Peanuts, Trail Mix",Salmonella,"Roth&#39;s IGA Foodliner, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128892.htm,,,,
2711,"Wed, 04 Mar 2009 00:00:00 -0500",Casey&#39;s,Peanuts,Salmonella,"Casey&#39;s General Stores, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129074.htm,,"098437120019,798437120018,898437120015,698437120011,;061708012209,;098437210017,798437210016,898437210013,698437210019,;","B002PZYOI2,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",9843712001;061708012209;9843721001;
2712,"Wed, 04 Mar 2009 00:00:00 -0500",Delphina&#39;s,"Snack Bars, Cookies",Salmonella,Delphina&#39;s Bakery,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128499.htm,,,,
2713,"Wed, 04 Mar 2009 00:00:00 -0500",Jenny&#39;s Delites,Snack Bar,Salmonella,"Jenny Craig, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128670.htm,,"655447008364,;655447008111,;655447009347,;655447108361,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",655447008364;655447008111;655447009347;655447108361;
2714,"Wed, 04 Mar 2009 00:00:00 -0500",Betty Lou&#39;s,Snack Food,Salmonella,Betty Lou&#39;s Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129073.htm,,"016073521434,;016073521236,;016073521038,;016073521137,;","B000Q33ZDA,;B000F6SLM8,;UPCNOTFOUND,;UPCNOTFOUND,;",016073521434;016073521236;016073521038;016073521137;
2715,"Wed, 04 Mar 2009 00:00:00 -0500",Osage Pecan Company,Peanuts,Salmonella,Osage Pecan Company,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128814.htm,,,,
2716,"Wed, 04 Mar 2009 00:00:00 -0500","Hiland, Best Choice",Ice Cream,Salmonella,"Turner Holdings, LLC",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129089.htm,,"072060082685,772060082684,872060082681,672060082687,;070038596172,770038596171,870038596178,670038596174,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7206008268;7003859617;
2717,"Wed, 04 Mar 2009 00:00:00 -0500",Fat Boy,Ice Cream,Salmonella,"Casper&#39;s Ice Cream, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128448.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128449.htm,"077865000339,777865000338,877865000335,677865000331,;077865000018,777865000017,877865000014,677865000010,;077865000346,777865000345,877865000342,677865000348,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B002OU0NHO,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B01FSWRYIU,UPCNOTFOUND,UPCNOTFOUND,;",7786500033;7786500001;7786500034;
2718,"Tue, 03 Mar 2009 00:00:00 -0500",Potent Foods,"Snack Bars, Cookies",Salmonella,"Potent Foods, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128847.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128848.htm,"854674001067,;854674001074,;854674001081,;854674001098,;895028002040,;854674001104,;854674001111,;854674001128,;854674001135,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B011AFYE7S,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",854674001067;854674001074;854674001081;854674001098;895028002040;5467400110;854674001111;854674001128;854674001135;
2719,"Tue, 03 Mar 2009 00:00:00 -0500",SunSprout Enterprises,Fruit and Vegetables,Salmonella,SunSprout Enterprises,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128944.htm,,"815098001088,;815098002054,;817180000153,;","B007XJ230Q,;UPCNOTFOUND,;UPCNOTFOUND,;",815098001088;815098002054;817180000153;
2720,"Mon, 02 Mar 2009 00:00:00 -0500",Highland Health Foods,"Peanuts, Peanut Butter",Salmonella,Highland Health Foods,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128629.htm,,,,
2721,"Mon, 02 Mar 2009 00:00:00 -0500",Roman Meal,Snack Bar,Salmonella,Roman Meal Company,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128889.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128890.htm,"041511160029,741511160028,841511160025,641511160021,;041511161026,741511161025,841511161022,641511161028,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",4151116002;4151116102;
2722,"Mon, 02 Mar 2009 00:00:00 -0500",Nature&#39;s Path,"Peanuts, Snack Bars, Cereal",Salmonella,Nature&#39;s Path,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128785.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128786.htm,"058449430230,;058449430223,;058449891109,;058449891123,;058449891376,;058449891369,;058449890096,;058449430216,;058449430209,;058449891093,;058449891116,;058449891352,;058449891345,;058449890089,;","B001HTGAQQ,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B001HTGAUM,;B00APD3UP4,;B001EO5YCA,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B00APD3TIW,;UPCNOTFOUND,;",058449430230;058449430223;058449891109;058449891123;058449891376;058449891369;058449890096;058449430216;058449430209;058449891093;058449891116;058449891352;058449891345;058449890089;
2723,"Mon, 02 Mar 2009 00:00:00 -0500",Erin Baker&#39;s,"Cookies, Peanuts, Peanut Butter, Snack Food, Brownie",Salmonella,Erin Baker&#39;s Wholesome Baked Good,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128533.htm,,"708875900035,;708875900233,;708875005037,;708875005129,;708875006058,;708875004030,;","B007F1I2RK,;UPCNOTFOUND,;B01D6EPR8G,;UPCNOTFOUND,;UPCNOTFOUND,;B009SP30BE,;",70887590003;70887590023;70887500503;70887500512;70887500605;70887500403;
2724,"Mon, 02 Mar 2009 00:00:00 -0500",Just Desserts,Cake and Pie,Salmonella,Just Desserts,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128678.htm,,"013609015184,713609015183,813609015180,613609015186,;","UPCNOTFOUND,UPCNOTFOUND,B004BQ0BXU,UPCNOTFOUND,;",1360901518;
2725,"Mon, 02 Mar 2009 00:00:00 -0500","Valencia, Sirius, Wonder Bars","Peanut Butter, Cookies, Dog Food, Snack Bar",Salmonella,"Breadfarm, Inc",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128426.htm,,,,
2726,"Mon, 02 Mar 2009 00:00:00 -0500",New Nissi,Candy,Salmonella,New Nissi Corp,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128795.htm,,,,
2727,"Mon, 02 Mar 2009 00:00:00 -0500",Peanut Oregon,Snack Bar,Salmonella,Betty Lou&#39;s Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128402.htm,,,,
2728,"Sun, 01 Mar 2009 00:00:00 -0500","Nature&#39;s Candy, Beneficial Foods Products","Snack Bar, Snack Food",Salmonella,Beneficial Foods/Nature&#39;s Candy,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm136072.htm,,"054486100112,;054486100143,;054486102086,;054486102383,;054486101010,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",054486100112;054486100143;054486102086;054486102383;054486101010;
2729,"Sun, 01 Mar 2009 00:00:00 -0500",Glory Bee Foods,"Peanuts, Snack Mix",Salmonella,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129052.htm,,"030042850400,730042850409,830042850406,630042850402,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",3004285040;
2730,"Fri, 27 Feb 2009 00:00:00 -0500",Trader Joe&#39;s,"Trail Mix, Snack Bar",Salmonella,Trader Joe&#39;s,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128986.htm,,,,
2731,"Fri, 27 Feb 2009 00:00:00 -0500",Jelly Belly,Candy,Salmonella,Jelly Belly Candy Compoany,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128667.htm,,"071567240505,;","UPCNOTFOUND,;",071567240505;
2732,"Fri, 27 Feb 2009 00:00:00 -0500",Werner Gourmet Snacks,Snack Foods,Salmonella,Werner Gourmet Meat Snacks Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129045.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129046.htm,"709972800860,;709972800082,;709972800495,;709972800044,;709972800112,;709972800068,;709972800099,;709972800518,;709972800129,;709972800525,;709972800051,;709972800808,;709972800013,;709972800716,;709972800020,;709972800488,;709972800037,;709972800266,;709972800259,;709972800570,;","UPCNOTFOUND,;B008DKXGQY,;UPCNOTFOUND,;B0035LCW8E,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B0096WTLG2,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",709972800860;709972800082;709972800495;709972800044;709972800112;709972800068;709972800099;709972800518;709972800129;709972800525;709972800051;709972800808;709972800013;709972800716;709972800020;709972800488;709972800037;709972800266;709972800259;709972800570;
2733,"Fri, 27 Feb 2009 00:00:00 -0500","House of Flavors, Shurfine, Welsh, more",Ice Cream,Salmonella,House of Flavors Ice Cream Company,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128637.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128638.htm,,,
2734,"Fri, 27 Feb 2009 00:00:00 -0500",Brown &amp; Haley,"Peanuts, Candy",Salmonella,Brown &amp; Haley,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128435.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128436.htm,"041770061709,;041770061792,;041770054404,;041770061501,;041770561407,;041770062706,;041770030408,;041770054503,;041770054701,;041770202331,;041770202317,;041770202324,;041770010806,;041770191307,;041770190102,;041770032808,;041770392001,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B00FMYNAP6,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B01430FDT0,;B001KYVJTG,;UPCNOTFOUND,;UPCNOTFOUND,;B0040Y4DKU,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",041770061709;4177006179;041770054404;041770061501;041770561407;041770062706;041770030408;4177005450;041770054701;4177020233;4177020231;4177020232;041770010806;041770191307;041770190102;041770032808;041770392001;
2735,"Fri, 27 Feb 2009 00:00:00 -0500",Schwan,Ice Cream,Salmonella,Schwan,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129019.htm,,,,
2736,"Fri, 27 Feb 2009 00:00:00 -0500",Dr. Smoothie,Snack Bar,Salmonella,Dr. Smoothie,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128514.htm,,"647854426107,;647854261210,;","UPCNOTFOUND,;UPCNOTFOUND,;",647854426107;647854261210;
2737,"Fri, 27 Feb 2009 00:00:00 -0500",World Classic Trading Company,Ice Cream,Salmonella,BIC Acquisition,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128407.htm,,"011225056635,711225056634,811225056631,611225056637,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",1122505663;
2738,"Fri, 27 Feb 2009 00:00:00 -0500",Reser&#39;s,Pre-Packaged Meals,Salmonella,"Reser&#39;s Fine Foods, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128874.htm,,,,
2739,"Fri, 27 Feb 2009 00:00:00 -0500",Mystical One,Beverage,Listeria monocytogenes,Mystical One LLC,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128773.htm,,,,
2740,"Fri, 27 Feb 2009 00:00:00 -0500",Lifestyles,Snack Bar,Salmonella,Professional Recreation Organization Inc,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128857.htm,,,,
2741,"Fri, 27 Feb 2009 00:00:00 -0500",Turkey Hill,Ice Cream,Salmonella,Turkey Hill,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129001.htm,,"020735112106,;","UPCNOTFOUND,;",020735112106;
2742,"Fri, 27 Feb 2009 00:00:00 -0500",Safeway,Dairy,Possible contaminiation,Marron Foods,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128742.htm,,"021130385119,721130385118,821130385115,621130385111,;","B0002YC1C4,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",2113038511;
2743,"Fri, 27 Feb 2009 00:00:00 -0500",Goya,Fruit and Vegetables,Allergen,"Goya Foods, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128600.htm,,"041331050562,;","UPCNOTFOUND,;",041331050562;
2744,"Thu, 26 Feb 2009 00:00:00 -0500",Fresh &amp; Easy,"Candy, Snack Bar",Salmonella,Fresh &amp; Easy Neighborhood Market Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128563.htm,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128564.htm,,,
2745,"Thu, 26 Feb 2009 00:00:00 -0500",Diabeteze,Snack Bar,Salmonella,Innova Nutrition,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128656.htm,,"850540001124,;","UPCNOTFOUND,;",850540001124;
2746,"Thu, 26 Feb 2009 00:00:00 -0500",WinCo Foods,"Peanuts, Peanut Butter",Salmonella,WinCo Foods,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129063.htm,,,,
2747,"Thu, 26 Feb 2009 00:00:00 -0500",Aunt Patty&#39;s,Peanuts,Salmonella,"GloryBee Foods, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129079.htm,,"030042850257,;030042850653,;030042850660,;030042850004,;030042850400,;030042850417,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;B00RHX9H6G,;UPCNOTFOUND,;UPCNOTFOUND,;",030042850257;030042850653;030042850660;030042850004;030042850400;030042850417;
2748,"Thu, 26 Feb 2009 00:00:00 -0500",Rich&#39;s,Ice Cream,Salmonella,"Rich Ice Cream Company, Inc.",http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128876.htm,,"075455341008,775455341007,875455341004,675455341000,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7545534100;
2749,"Thu, 26 Feb 2009 00:00:00 -0500",Betty Lou&#39;s,Snack Food,Salmonella,Betty Lou&#39;s Inc,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128405.htm,,"016073521434,;016073521236,;016073521038,;016073521137,;","B000Q33ZDA,;B000F6SLM8,;UPCNOTFOUND,;UPCNOTFOUND,;",016073521434;016073521236;016073521038;016073521137;
2750,"Thu, 26 Feb 2009 00:00:00 -0500",Umpqua,Ice Cream,Salmonella,Umpqua Dairy,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm129010.htm,,"071203087730,771203087739,871203087736,671203087732,;071203089680,771203089689,871203089686,671203089682,;071203080441,771203080440,871203080447,671203080443,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B0041K3X2C,;",7120308773;7120308968;7120308044;
2751,"Wed, 25 Feb 2009 00:00:00 -0500",Diabetone,Snack Bar,Salmonella,Biogenesis Nutraceuticals Inc.,http://www.fda.gov/Safety/Recalls/ArchiveRecalls/2009/ucm128409.htm,,,,
