"asin","reviewText","overall","summary","unixReviewTime","initiation_date"
"B00B044BNW","Added it to an order to get free shipping even though I was worried about it being crumbs by the time it got here. It wasn't, and i had a tasty breakfast the next day.",5,"great shipping",1384387200,"2012-10-02"
"B00B044BNW","What can you say about cereal?  Not 4 stars because of anything Kellog's does wrong but packaging is a concern.  It arrives in my Subscribe and Save every other month smashed to shreds and for 2.50 I'm not up to getting involved with Amazon CS, who have always done an excellent job anytime I call them BTW, I sprinkle the shreds on yogurt, in muffins and the like, its still edible and I've learned new ways to use it.  Still tastes great, just learning new ways to enjoy it.",4,"Good",1391558400,"2012-10-02"
"B00B044BNW","I bought it because it was a great price from Amazon.  The family loves this cereal. We got it because of the price.",5,"Mini wheats",1383264000,"2012-10-02"
"B00B044BNW","What else can I say.  Subscribe and Save makes it even better, the price is right and they get delivered to my door!",5,"Love my Mini Wheats!",1396310400,"2012-10-02"
"B00B044BNW","I like mini wheats and like the idea of having them delivered, but they don't really survive the trip as well as I would like.  Once I get to the bottom of the box there is a lot of crushed cereal - still edible, but softens in milk fast.",3,"Hmmm",1388620800,"2012-10-02"
"B00B044BNW","a lot of the biscuits disintegrated, probably during the shipping process. Definitely more than what happens from store bought boxes. Probably not worth it.",2,"shredded too much during shipping",1372291200,"2012-10-02"
"B00B044BNW","Mini wheats are so wonderful that we eat alot of them at home. I always buy two boxes at a time.  Just the right about of sugar and great wheat taste.",5,"Yeah for Kellogg's Mini Wheats",1405123200,"2012-10-02"
"B00B044BNW","I have this as a subscribe and save item and I LOVE it!  It comes packaged fresh and I highly recommend it!",5,"Yum!",1390521600,"2012-10-02"
"B00B044BNW","This is my favorite cereal, I wish there were more than just one box with the order.  Thank you  for this product",4,"love them",1375920000,"2012-10-02"
"B00B044BNW","I eat Mini Wheats every morning, but they're quite a bit more expensive from the grocery store than online, so I ordered several boxes from Amazon. I'm glad I did; the price is right and they're great. I was worried about the cereal getting crushed during shipping, but I didn't notice any more disintegration than what I see normally. All in all, I would recommend.",5,"Great buy",1381190400,"2012-10-02"
"B00B044BNW","I love this stuff!  I usually have about 1 to 1.5 cups of the little squares mixed with about 1/3 cup of dried cranberries, topped with some 1% milk.  It's filling, tasty, and with the subscribe and save price, VERY economical.  The price at my local supermarket is almost double Amazon's price.As long as Amazon offers it at this price point, I'll continue to purchase it from Amazon.  Good stuff!",5,"One of my favorite quick breakfasts ....",1383264000,"2012-10-02"
"B00B044BNW","My worst complaint about Kellogg's Frosted Mini-Wheats is that they're only frosted on one side. That makes them sweet; I imagine trying to eat the wheat pillows with no frosting at all would be a bland experience; but not quite sweet enough. The front of the box admits they're only &#34;lightly&#34; sweetened. Heavily frosted Mini-Wheats would taste better.marcellee.com",3,"3 of 5",1388620800,"2012-10-02"
"B00B044BNW","I hate to leave delivery comments in the product review section but felt I needed to so others are aware. I ordered 2 bottles of Purex liquid fabric softener and several other products including 2 large boxes of Kellog's Frosted Mini-What's. All items came in one box. The chemical items (with the exception of one of 2 bottles of Purex fabric softener) were wrapped in plastic bags. Needless to say, the one bottle of Purex that was not sealed in a plastic bag leaked, ruining my value size boxes of cereal & was all over everything else as well. I have issues with paying for return shipping under these circumstances. I am a huge Amazon shopper so really shocked & disappointed when I opened this pkg. And not happy to be out $$ like this. IF I order food items in the future I will be sure no chemical items will be in the order. Will chalk this up to a loss/lesson learned. As far as the cereal goes, it's a 5-star for me. I apologize if the 1-star rating throws anyone off.",1,"Love this cereal!  Beware when ordering on-line",1393632000,"2012-10-02"
"B00B044BNW","What can I say about Mini Shredded Wheat cereal?  It's the same as the Shredded Wheat that I grew up with in a bite size.  I love the flavor and it fills me up well at breakfast.  i will always have this in the house, love it.  The frosting on top is light and not overpowering so you don't end up with a bowl full of sugar.  The wheat is light and crunchy.",5,"My favorite cereal",1391904000,"2012-10-02"
"B00B044BNW","Do you Need FIBER, HONEY and VITAMINS?MAKE SURE YOU ADD WATER or MILK to your BOWLHigh Cholesterol digestive aid.",4,"Cheap Fiber",1400889600,"2012-10-02"
"B00B044BNW","Great way to incorporate more fiber in to your diet. Cheaper on Amazon than in supermarket. Had no problem with expiration date. Tastes little sweet and is good with or without milk. Whole family enjoys eating... Had to order another box.",5,"Great way to get fiber",1402444800,"2012-10-02"
"B00B044BNW","The cereal arrived on January 3, 2014; and the expiration date on the box was marked as November 1, 2014.  It's my opinion that the shelf life of the cereal shipped to me is kind of short.  When I purchase cereal from my usual supermarket, those cereals have a much longer shelf life.  I will eat this cereal before it expires, but it will probably be the last time I buy cereal from Amazon.",2,"I was surprised by the expiration date.",1388707200,"2012-10-02"
"B00B044BNW","I love the taste of my frosted mini wheats.  It starts my day off right. Getting it through Amazon is the right price!",5,"my daily sweet treat",1395964800,"2012-10-02"
"B00B044BNW","My husband has been eating a bowl of this cereal every morning with strawberries or blueberries and a banana for years and he never gets tired of it. The price has been going up every 6 months or so though and the 24 oz. boxes are sometimes hard to find. I can't beat a Subscribe and Save price of $3.13 for a 24 oz box (15% off Amazon's regular price) at any supermarket or any other online store.  I buy 5 boxes every month and will continue to do so if Amazon continues to offer such a competitive price.",5,"Fantastic Price For A Very Good Cereal",1377907200,"2012-10-02"
"B00B044BNW","These are classic and hard to find fault.",5,"Five Stars",1405728000,"2012-10-02"
"B00B044BNW","I tried this cereal many years ago and loved it.  Since then I have also tried many of the other imitations but none have quite come up to their taste and quality.  I'm so happy to see these on Amazon and I can order them any time and get them delivered in case I can't get out because of bad weather or sickness.  Great deal.",5,"Very good cereal",1378771200,"2012-10-02"
"B00B044BNW","I can sometimes get a better price locally, but this fills in when its not on sale!",5,"Five Stars",1405036800,"2012-10-02"
"B00B044BNW","I chose this item from the Subscribe and Save Store as it is an item I consume every morning, and I wouldn't have to botherrunning out to the store when I needed to replace my supply.  Works out well for me as a package of three is quite substantialuntil the next month's order arrives.  It's also very nourishing, and it arrived in perfect shape -- packaged very well by Amazon!",5,"My Daily Breakfast",1385078400,"2012-10-02"
"B00B044BNW","Nom nom nom...can't write a review now - too busy crunching on my mini wheats.  I frequently eat them without milk as a snack. The price was good and the cereal was delivered without being all broken. Ok, back to eating...",5,"awesome cereal and snack",1399248000,"2012-10-02"
"B00B044BNW","Tasty and do the job. It is recommended by one of my vegetarian colleague for getting sufficient iron daily since I don't eat red meat. Works well.",5,"Yummy",1395360000,"2012-10-02"
"B00B0476HA","This is the closest I could find to mealie meal (maize meal) for making sadza/ isitshwala/ nsima/ ugali. Tastes like the real deal.",5,"Perfect for making sadza/ isitshwala/ nsima/ ugali",1382832000,"2013-10-29"
"B00B05XYTI","This is my favorite brand and the packs are the perfect size. I squeeze it on bananas or apples or just eat it right out of the container. Makes a great healthy &#34;power snack&#34;. Try the honey almond butter--it's my favorite flavor.",5,"Love it!",1391558400,"2012-09-26"
"B00B05XYTI","This is supposed to be a 20-unit package, instead I received a 10 packet package.  It had a lot of writing on the side of it saying that there are 20 items in the box, was not the case.",1,"Buyer beware - this is a 10-item package, not 20 like advertised.",1395878400,"2012-09-26"
"B00B1F3YLA","Since i  can't have regular salt & vinegar potato chips anymore, these are the next best alternative.... yummy and tangy.",5,"Love these chips",1374969600,"2009-01-30"
"B00B1F3YLA","if you like pickles, you love these chipsand they are definitely healthier than most other chips,lots of protein, lower fat",5,"my new fav",1373673600,"2009-01-30"
"B00B1F3YLA","Terrific idea.  We need this kind of food to replace junk food.  Good with salsa or a dip.  The texture is a combination of potato chip/rice cake.  Keep working on the flavor as it will improve and the price will go down.  Have you ever considered using rutabaga as the base for a chip and flavor it like nacho chips?  Good luck with this.  Hope it works out for you.",3,"Terrific idea.  Good with salsa dip.  The texture potato chip/rice cake.  Keep working on flavor.",1401408000,"2009-01-30"
"B00B1F3YLA","These are the BEST!",5,"I love it",1399075200,"2009-01-30"
"B00B1F3YLA","The pickle flavor is fabulous! In combination with the crunch it makes for the best crunchy chip ever! 5 stars!",5,"Great Greenessence!",1381795200,"2009-01-30"
"B00B1F3YLA","Bought this at my local Fairway market & they are delicious!  Lightly seasoned & not overly annoying, these chips are a big hit.  Great flavor!  Gluten free & vegan makes them a perfect snack for anyone.",5,"Nummy!!!",1368576000,"2009-01-30"
"B00BKXGX5W","I just bought a POUND of this product at a local Laotian grocery for 4.99. Not all are perfect but who cares? I have no idea of age or quality, but also recently paid the same (~$5) for one ounce of organic star anise at my organic food market. The Joy Luck product is in the same packaging, same logo etc. So what is up with this price?!",2,"what's Up with pricing?",1398038400,"2014-10-10"
"B00BLZUP9E","The dark chocolate and cherries are a good mixture.  The cherries are not as good as the Next Organic ones.  I ordered by mistake but they are good if you can't get the organic ones which are much better as far as flavor of cherries and dark chocolate mixture",4,"Nice Snack",1392854400,"2014-09-26"
"B00BTKZP96","This is a great value and has the labels for education stickers on both boxes. The two boxes are a bit difficult to pull apart without ripping holes in on of the boxes, but I pour cereal in a sealed plastic container when I open a box.",5,"cereal",1393372800,"2015-10-05"
"B00BTKZP96","These arrived in excellent condition. They are fresh and saved me a trip to the grocery store during bad weather. I am pleased with this purchase!",5,"Cheerios",1392508800,"2015-10-05"
"B00BTKZP96","My kids almost exclusively eat Honey Nut and regular Cheerios. So I have to buy it all the time. It's great to get larger sizes.",5,"Kids Love It",1389225600,"2015-10-05"
"B00BTKZP96","I have eaten this every morning for years and I'm not changing! It suits my taste buds just fine and I'll eat it as long as they keep making it and as long as they DON'T change it!!",5,"LOVE my Cheerios!",1387324800,"2015-10-05"
"B00CA5S4K6","I love the taste of the Lemon and the Orange chips.  The berry is not my favorite but it all still tastes good and I am slightly addicted to them.  They are shattered chips, not a specific shape, so they are all different sizes which makes it hard to know how many you have eaten, but that's not to big of a deal.",4,"Tastey",1394496000,"2012-10-12"
"B00CA5S4K6","Very tasty and perfect for people on a low calorie or sugar free diet.  Be careful, though, xylitol can cause digestive issues.",5,"Very good candy!",1385337600,"2012-10-12"
"B00CA5S4K6","We loved them all! The berry is sweetly tart, the lemony tastes very lemony, and the orange creme is delicate tasting. Love that they are different sizes. Will keep one in my desk, one in my purse, and one in the car. REALLY stops the sugar cravings. I think these will definitely help me reduce my sugar intake.",5,"These are GREAT!",1394928000,"2012-10-12"
"B00CA5S4K6","My dentist told me to eat more xylitol. These are refreshing and tasty. The only problem is their cost and the fact that I eat them so quickly.",5,"Love these",1388448000,"2012-10-12"
"B00CA5S4K6","so yummy, so good for you,,, good for diabetics, good for your teeth.. (make you a little gassy if you eat too many :(  but delicious)",5,"Ice Chips are delicious",1369526400,"2012-10-12"
"B00CA5S4K6","I just found out about these ice chips, so I tried tin of Lemon flavored.  I loved them so much, then, I checked on Amazon and they sold them.  Needless to say, I purchased a variety pack of six fruit flavored tins. These ice chips are recommended for diabetics and anyone with a dry mouth. They are sugar-free, sweetened naturally with Xylitol. They do not promote tooth decay, They actually reduces cavities and plaque. They strengthen tooth enamel and stimulate salivary glands to flow, thus, promoting moisture in your mouth.  My dentist said I had the driest mouth of anyone he had seen because of the medications I'm taking. I keep a water bottle with me at all times, and my mouth stayed dry. My lips would stick to my teeth while talking, and I would bite myself all of the time.  I also would bite my cheeks causing them to bleed.  I'm so thankful I found these ice chips, and now my mouth is so much better, and has moisture flowing. I highly recommend them!  They are very good, and I keep them with me at all times.  Try them, I believe you will like them too.",5,"I loved them so much",1404777600,"2012-10-12"
"B00CA5S4K6","I havent received my Ice Chips yet but I wanted to make a comment about the Variety pack.. It seems they aren't really giving you a variety, it's more of a... ""We are going to put 2 interesting flavors with our worst tasting flavor to get rid of it"" Variety pack..They should call it what it is... ""Trash Pack""  because they are basically just giving you the trash that nobody wants to buy..A good idea would be to have CUSTOM Variety packs so people can choose what they want..  At $5.00 + per pack I don't think it's asking too much.",2,"Custom Variety Packs maybe?",1370390400,"2012-10-12"
"B00CA5S4K6","We all love these little slivers of goodness.  These candy chips are tasty, very flavorful.  They are great for snacking!  I feel good giving them to my grandkids.",5,"Delicious!!",1387324800,"2012-10-12"
"B00CA5S4K6","My husband is on oxygen and he finds ice chips keep his mouth moist without all the sugar.  They leave a good taste in his mouth.",4,"Ice Chips",1396137600,"2012-10-12"
"B00CA5S4K6","A blessing for a diabetic and your dentist loves this product too as a sweet alternative to sugar.  The flavors are amazing.",5,"Xylitol is proven to help control cavities",1385769600,"2012-10-12"
"B00CFQNVC6","I'm a fan of Nature's Path cereal. However the bf positively insists on buying this. Don't care too much about it.",3,"Meh",1379376000,"2013-02-15"
"B00CFQNVC6","This is one box with 2 bags totaling 37 ounces. not 37 oz (pack of 2). the price is double of that of the same size box at costco. If amazon wants people to buy their groceries online then they need to do a better job in the description of the products. I'm very hesitant to buy any other household products because of this. Beware people!!!",1,"False Advertisement",1395446400,"2013-02-15"
"B00CFQNVC6","The product is delicious and nutritious. The ease of a door delivery is very helpful.Subscription on this product continues to save supermarket shopping.",5,"Special K Cereal, Red Berries 37 Oz. (Pack of 2)",1401753600,"2013-02-15"
"B00CFQNVC6","Advertised as package of 2 but that doesn't mean 2 boxes .... it means two bags in the one box.  Can buy the exact same product at Costco for $7.00 and change.....Buyer Beware !!!!!!!!",1,"RIP-OFF Stay Clear !!!!!",1372809600,"2013-02-15"
"B00CFQNVC6","GREAT WAY TO START YOUR DAY...THESE ARE FANTASTIC WITH MILK AND A SIDE OF JUICE...KEEP HEALTHY EAT YOUR FIBER DAILY",5,"YUM YUM",1400112000,"2013-02-15"
"B00CFQNVC6","I just like this cereal. Lots of strawberries in the box andit always has a fresh taste. Excellent breakfast",5,"Specail k Cereal",1402531200,"2013-02-15"
"B00CHTYN64","Gets five stars because of the excellent combination of seasonings.  How can you go wrong with organic garlic and sea salt with a mix of herbs!!  Great to use on anything from vegies, to salads to eggs and everything inbetween.  On the pricy side but well worth it.",5,"excellent product.",1400112000,"2015-03-16"
"B00CK7SZN0","the nut is good! but it was a little bit expensive compared to other Pistachios. But I think the taste worth the price!",4,"great Pistachios!",1390348800,"2016-03-09"
"B00CK7SZN0","5 ounces of pistachios in the shell is not much, I was expecting a larger bag. i have never seen a bag this small from this company. The pistachios are as expected.",3,"I thought the bag was bigger",1399334400,"2016-03-09"
"B00CPJB9OA","Excellent product - slightly less sweet than regular peanut butter, but just as good.  Make sure you get the crunchy one.",5,"Excellent",1397433600,"2012-09-24"
"B00CPJB9OA","I like this peanut butter better than the other brands I've had. I use it with the Jorge cruise recepi the nutty shake",5,"Awesome",1377907200,"2012-09-24"
"B00CPJB9OA","I liked the tast and that it was sugar-free/fat-free but it as so oily I couldn't spread it!  I could only pour it!",2,"Was disappointed.",1378684800,"2012-09-24"
"B00CPJB9OA","I have recently been diagnosed with health issues that require dietary changes- I've had to mostly cut sodium out of my diet, but love peanut butter & don't want to give it up. I have tried several no salt added peanut butters, and honestly most are very thin in consistency and taste like peanut chunks in water. Even hot off the delivery truck, Joseph's tastes like peanut butter! Good peanut butter at that. Thank you for making an amazing product for those of us who need it!",5,"Best salt free peanut butter I've had so far!",1398643200,"2012-09-24"
"B00CQABEQG","I have sent these a few times now as they are the No. 1 request care package to my teenaged (16 & 18) nephews in prep school . . . they love them!  I have also sent them to my vet's practice as a thank you and they were very much appreciated too!Nothing like crispy chocolate chip cookies that are close or even slightly better than my homemade . . . These are Tate's all natural chocolate chip cookies . . . to family & friends away from home.",5,"My nephews love them!",1381449600,"2015-11-04"
"B00CQABEQG","Cookies were good but they eWere all brokenI was very disappointed as they were going to be gifts for my kids",2,"broken cookies",1402963200,"2015-11-04"
"B00CQABEQG","I ordered these cookies to make an Ina Garten refrigerator cake. Fortunately there were a few cookies left over. These are amazing! And, I confess, better than my own chocolate chips. I will definitely buy them again.",5,"Better than my homemade?",1369958400,"2015-11-04"
"B00CQABEQG","Excellent cookies.  Very thin...were recommended for this recipefrom Ina Garten on Foodnetwork.  Should be a very delicious cake withthese cookies.",5,"Tate Cookies",1391126400,"2015-11-04"
"B00CQABEQG","I ran into these at Cracker Barrel and tried them. They are far better than other packaged cookies. Better than home-baked refrigerated dough cookies. Crispy, aromatic, delicious.",5,"Superb cookies",1401235200,"2015-11-04"
"B00CQABEQG","So glad I can arrange to have Tate's cookies shipped here to the Midwest.  They are a favorite when visiting NY.  They are buttery, crisp, wonderful chocolate chips, the perfect CC cookies.  And they arrived intact!",5,"Gotta have Tates!",1394236800,"2015-11-04"
"B00CQABEQG","great tasting and great service",5,"Five Stars",1404432000,"2015-11-04"
"B00CQABEQG","Cookies came mostly broken.  We know they taste good for gluten free/dairy free cookies.  But I want them for a party and too many of them were broken.  Why aren't the bags shipped wrapped in bubble wrap before being boxed?  Maybe that would prevent breaking the cookies before they reach their destination.",3,"Broken Cookies",1404604800,"2015-11-04"
"B00CQABEQG","Love these cookies.  Was concerned that they wouldn't ship well, but pleasantly surprise, The cookies were whole and are like homemade.  Will buy again.",5,"Wonderful",1396224000,"2015-11-04"
"B00CQABEQG","SO yummy but I doubt I'd ever spend $25 on cookies again. It was just a splurge purchase to make a cake. I'm sure I can find similar, for a fraction of the price.",4,"Yummy but...",1399593600,"2015-11-04"
"B00CQABEQG","Love the cookies but they arrived (all three bags) with broken cookies.  Not just cracked but in multiple pieces.  Disappointed",2,"Poor packaging",1397606400,"2015-11-04"
"B00CQABEQG","Great tasting chocolate chip cookie! Bought these to use in a mocha ice box cake recipe and they were perfect.",5,"Great tasting cookie!",1389225600,"2015-11-04"
"B00CQABEQG","I love Chocolate Cookies. I use to always cook my own. Tate's is better then mine. These are the best commercial cook I have ever had!",5,"The best",1392940800,"2015-11-04"
"B00CTJ2710","I am simply amazed at how good this popcorn is.  I am very particular about my popcorn and this is one of the best popcorns I have ever ate and healthy too.  Very, very impressed",5,"Delicious popcorn",1394841600,"2013-01-19"
"B00CTJ2710","Love the popcorn - gmo free, dairy free, gluten free - all around allergen free!  These 100 calorie bags are great for on the go.  Just took a little too long to ship :(",5,"Excellent Popcorn",1377216000,"2013-01-19"
"B00CTJ2710","Shinny Pop Popcorn is my favorite snack.  It only has 3 ingredients- all natural popcorn, sunflower oil, and salt.  It tastes great and is a great replacement for chips and other more processed snacks.  If you haven't heard, research has determined that cooking microwave popcorn gives off unhealthy fumes.  Even if that were not the case, I would still buy skinny pop...IT IS THAT GOOD.",5,"Best healthful snack I have found.",1385251200,"2013-01-19"
"B00CTJ2710","was trying popcorn and it is not too salty but guess defeats purpose if can't stop eating with one bag for portion control. tastes good but likely will not buy too much because of price. not filled with grease/butter so give it a try. good for late night snack. if you can stop with one bag :) :)",4,"popcorn is nice and tasty but can't stop with one bag",1392163200,"2013-01-19"
"B00CTJ2710","I really like this popcorn. It taste good and is a low calorie snack. Glad I ordered it and plan to return for more.",5,"good snack",1391904000,"2013-01-19"
"B00CTJ2710","I love this popcorn and have bought other sized packages. However, 12.00 for a 6 count. That's too much.  $2.00 a bag. Really? Be sure to check out some of the other deals that Tal Depot offers.  This was definitely not the right one for the cost involved.  Just saying....",4,"Skinny on the Pop",1393891200,"2013-01-19"
"B00CTJ2710","I bought a large bag full of this popcorn and was quite surprised that it didn't taste like Styrofoam.  Actually, it was too good hence the reason for buying it pre-packed.",5,"Great Tasting",1394928000,"2013-01-19"
"B00CVY459K","It's suitable for baking cakes. It's delicious and I don't need to buy some craps from groceries in future. Ha",4,"good",1390867200,"2013-06-12"
"B00CVY459K","Better than expected. Tastes great. Better than Wheaties. Can't wait to open the second box. I'm telling all my girlfriends.",5,"WOW!",1394755200,"2013-06-12"
"B00CVY459K","The product reputation speaks for itself and there is noting I could add to that, but I found the 4 pack of good value",5,"Arm & Hammer Pure Baking Soda",1394668800,"2013-06-12"
"B00CVY459K","Okay; it's baking soda.  I need it for baking, and when a bad bout of acid reflux happens.  Works great.Recommended.  Thank you.",5,"Arm & Hammer is always.......the BEST!",1405555200,"2013-06-12"
"B00CXYIS1Y","Great coffee, great price!",5,"Five Stars",1404432000,"2013-09-06"
"B00CXYIS1Y","really good coffee",5,"Five Stars",1404172800,"2013-09-06"
"B00DB55FVA","Love the size of these pistachios.  My husband and I would buy the bigger bag but had a hard time stopping - they are that good.  This is the perfect size for a snack or to bring in our lunches for work.  I actually have these on auto ship so I don't run out!",4,"Perfect size",1400803200,"2016-03-09"
"B00DB55FVA","Perfect amount of spicy and sweet.  100 calorie packs :)",5,"Tasty!",1405900800,"2016-03-09"
"B00DB55FVA","My favorite! Why are stores no longer able to stock them? I can not find them and love this flavor! Seems to me all nuts should be sprinkled with this wonderful combination of spices...",5,"Fave nut",1389139200,"2016-03-09"
"B00DETOTNI","I purchase this item for my office and it works out well. Easy to remove from the box, I like that you don't have to figure out what to put them in, the box serves as it's own container.  Everyone in my office enjoys the origial flavor which makes it easier to purchase.  Simple to use the little cups just pull back the tab and pour.",5,"Creamer",1391385600,"2012-10-10"
"B00DOR2AQ8","It was Sugar Smacks when I was a kid in the 60's. It still taste the same and is one of my favorites!",5,"Always have loved this cereal",1397174400,"2010-06-25"
"B00DOR2AQ8","This was a good buy for the price.  Our family has always enjoyed this cereal for many years.  Home delivery is a nice advantage for staples.",4,"Good Buy",1398124800,"2010-06-25"
"B00DOR2AQ8","This cereal was just as fresh as anything I've purchased at the grocery store, and the box was a bit bigger.  I would definitely buy from Amazon again.",5,"Tastes great",1401062400,"2010-06-25"
"B00DOR2AQ8","For those of us who are older,we remember this product as Sugar Smacks. The name has been changed to Honey Smacks but it is still the same great cereal it always was. I have been unable to find it in my supermarket but thanks to this seller I was able to get it,on time as promised,and have been enjoying every mouthful of it. I will definitely order this product again.",5,"Memories",1401235200,"2010-06-25"
"B00DOR2AQ8","Good cereal and if you eat a lot of it or have a big family it's a great bulk order",5,"Best cereal ever love it",1393977600,"2010-06-25"
"B00DOR2AQ8","I loved this as a child and still do today. Still great as a snack. Doesn't get soggy quickly like many other cereals.",5,"Haven't change in 40yrs",1387756800,"2010-06-25"
"B00DOR2AQ8","quick speedy delivery. yummy cereal",5,"Five Stars",1404518400,"2010-06-25"
"B00DPE21ZU","Best oven wing mix out and they stopped selling it at the local store. All the other wing mixes suck. Amazon to the rescue.",5,"Amazon to the rescue",1402531200,"2010-03-17"
"B00E0C685A","Wow, this is way overpriced.  I got these at Target for $1.69 a pouch.  You can also order them from the Target website for $8.79 for a box of 6.  Free shipping with a $50 purchase or free with a Target Redcard.  There's no comparison in price!!!  It's not even close.  I went looking here because Amazon is usually the best price around.  But not on this product!",1,"WAY overpriced here!",1380153600,"2013-11-08"
"B00E0C685A","It's just delicious.  The baby has to fight me and her daddy for a taste :)  We were able to buy it once in a local store, but then never found it again.  So glad they have it on amazon, and they've got subscribe and save, too!The pricing comment from the previous reviewer -- they must have changed it.  When I did the math on the pricing that's currently on amazon, it was actually a good deal, especially with S&S;, but even without.",5,"Tastiest Packet Ever!",1402963200,"2013-11-08"
"B00EN0ZLK2","I bought this seasoning on a business trip to Birmingham and was excited when my wife bought me more for Christmas when I ran out.  I love this stuff and use it on everything from broccoli, to turkey pot pies.",5,"Love this seasoning...",1388448000,"2016-02-16"
"B00F99HMTE","Love the flavor and easy to make.  Use's one can of tomato sauce and water - ready in minutes and is great to use as a red sauce for other Mexican dishes.  I love using it as a sauce for home made tamales.",5,"Great Flavor",1389484800,"2015-03-16"
"B00FDM5UVY","I chose the five-star rating because these treats were made with honey, rather than refined sugar, and my grandkidsloved them.  I therefore could feel like I was giving them something they enjoy, without the worry of giving them somethingunhealthy.",5,"Guilt-free snacks",1403740800,"2014-09-08"
"B00FF0SBX8","My husband loves this.  Only the Salt and Pepper.  My store where I shop used to have this but now all they have is salted.",5,"Pistachios",1399420800,"2016-03-09"
"B00FIWCUOO","I can't rate this all 4 bottles arrived broken , soaking wet box , refused delivery , then went to replace them with another order only to find out they were all out ???",1,"Broken",1392940800,"2014-01-30"
"B00G5MG7OU","My husband loves the zing bars! He said that all the ones with chocolate in them are really good but don't bother buying the zing bars without chocolate because he can't even force them down. He loves how natural these are and that they still have a good amount of protien!",5,"My husband loves these!",1402272000,"2014-03-27"
"B00G5MG7OU","I am sensitive to gluten, soy, corn, casein and whey. Makes it hard to find things to eat sometimes! Happily, this bar not only meets all my requirements, it is the best tasting bar I have ever tried! My family loves Zing bars, and we buy them by the box. Frequently.",5,"The best bar!",1401926400,"2014-03-27"
"B00G6KGXAE","I made a gluten free strawberry custard tart using Mochiko sweet rice flour- it turned out great!!!Thank you,Carol",5,"Awesome product!",1392422400,"2013-02-27"
"B00G6KGXAE","I just made my first butter mochi using this flour.  It was ono!  So good, and considering I can't find this flour anywhere near where I live, buying it in bulk is the way to go!",5,"mmmm!",1400889600,"2013-02-27"
"B00HKIBDYC","I love black rice so I decided to give these a try. I attempted to follow the instructions by boiling them for about a minute and trying to break them up, but they just clumped together. I ended up having to boil them for a while and then they were kind of soggy. They don't have much taste but were not horrible in miso soup. I would give them a pass the next time around.",3,"I love black rice so I decided to give these a ...",1405555200,"2013-11-15"
"B00HKIBDYC","Ramen noodles usually are made of processed wheat & eggs. For those who don't eat eggs due to allergies/ diet OR those who just want to enjoy a healthier ramen - thsi is the way to go.  The noodles are sooo yum!  I eat it in a noodle soup on a daily basis.  Never bought it off of Amazon though - been buying it at WF.",5,"Vegan Rice Ramen",1395273600,"2013-11-15"
"B00HKIBDYC","I went gluten free about 4 months ago.  I LOVE ramen and well ramen has gluten in it, so I couldn't have it. Came across this at whole foods decided to try it. It is fabulous, the texture is spot on to ramen. It cooks in 4 mins so its good for a quick lunch or dinner. Add some chicken, tofu or veggies or maybe an egg!Bon appetit!",5,"best gluten free ramen",1393977600,"2013-11-15"
"B00HKIBDYC","Their rice ramen used to be a wonderful product - I heartily second the previous reviews based on the companies old formula. It now basically turns to rubbery, gooey stuff that is very unappetizing. Several weeks ago, we bought three packages of their millet and brown rice. All three were terrible, so we contacted the company, and they promptly sent us one replacement package, assuring us that they'd had no other complaints. We just bought another two packages, and the first one we tried did exactly what the ones we bought before did. The cake just sits there and will not break up, even with prodding and pulling . It turns into a thicker, stickier noodle than the old formula, and you end up not able to finish the single serving and throwing it away.Please return to your old recipe &#8211; you had a winner.",1,"Bad quality control",1397952000,"2013-11-15"
"B00HKIBDYC","Earlier this year I received a box of this ramen with miso marked 11/30/15 on the bottom of the box. The noodles were very, very good-they cooked properly. The last box I received have the date 10/31/16 on the bottom For one thing the noodles look different, more brown. Also they do not break apart in boiling water, even when prodding with a fork as I believe another writer noted. And they do not taste good even if you try to eat the gloppy mess that forms. Something is seriously wrong here. I also note that some of their noodles from 2015 productions were recalled because of mold. What is going on here? I can't find anything about them changing the &#34;recipe&#34;.",1,"Something is different in recently produced noodles",1400025600,"2013-11-15"
"B00HKIBDYC","But&#8230;&#8230; as previous reviewers have noted the noodles do not ever break up even when cut with a scissors and take a lot longer than the 4 minutes to cook. Also, the texture of the black noodles is not good. I know this is good for me, but will give it a miss from now on.",2,"I want to like this, I really do",1401580800,"2013-11-15"
"B00HKIBDYC","This is a nice gluten free food to have on hand. It cooks quickly, and keeps on the shelf for a long time. You can add fresh or dehydrated veggies to make it even healthier. And Lotus Foods is a great company.",5,"nice change of pace",1395878400,"2013-11-15"
"B00HKIBDYC","First, pay attention when cooking these. Make sure you have enough water and gently work the noodles with chopsticks or whatever to loosen them. Remove them and cool them with cold running water just before they're fully cooked, the carryover heat will finish cooking them.The noodles are springy and chewy and taste like a pretty decent quality eggy ramen noodle. No, they're not a 1 to 1 replacement for a traditional ramen noodle but they're very good and have a very good taste and texture.",5,"Almost as good as the real thing.",1399852800,"2013-11-15"
