,category_key,product_key
1648,18471,1099217
1649,18890,1099217
1650,18415,1099217
1651,18415,1099218
1799,18415,1099219
1800,18415,1099220
1801,18415,1099221
2638,18415,1099222
2639,18415,1099223
2641,18415,1099224
40998,18415,1099225
40999,18415,1099226
41000,18415,1099227
41001,18415,1099228
41002,18415,1099229
41003,18415,1099230
41004,18415,1099231
41005,18415,1099232
41006,18415,1099233
46621,18415,1099234
46622,18415,1099235
46623,18415,1099236
46624,18415,1099237
46625,18415,1099238
46626,18415,1099239
46627,18415,1099240
46628,18415,1099241
53472,18415,1099242
53473,18415,1099243
53474,18415,1099244
56014,18415,1099245
56026,18415,1099246
56027,18415,1099247
56028,18415,1099248
56029,18415,1099249
56030,18415,1099250
56031,18415,1099251
56032,18415,1099252
56033,18415,1099253
56034,18415,1099254
56519,18415,1099255
56520,18415,1099256
56521,18415,1099257
56522,18415,1099258
56523,18939,1099259
56524,18415,1099259
56525,18415,1099260
56526,18415,1099261
56527,18415,1099262
56528,18415,1099263
56640,18415,1099264
56641,18415,1099265
59249,18415,1099266
59251,18415,1099267
59252,18415,1099268
59253,18415,1099269
59254,18415,1099270
60385,18415,1099271
60386,18415,1099272
60536,18415,1099273
60537,18415,1099274
60538,18415,1099275
60539,18415,1099276
60540,18415,1099277
60541,18415,1099278
60542,18415,1099279
60543,18415,1099280
60544,18415,1099281
60545,18415,1099282
60546,18415,1099283
60547,18415,1099284
60626,18415,1099285
60627,18415,1099286
60628,18600,1099287
60629,18683,1099287
60630,18415,1099287
60631,18415,1099288
60632,18415,1099289
60633,18415,1099290
60634,18415,1099291
60635,18415,1099292
60636,18415,1099293
60637,18415,1099294
60638,18415,1099295
60639,18415,1099296
60640,18415,1099297
60641,18415,1099298
60642,18415,1099299
60643,18415,1099300
60644,18415,1099301
60645,18415,1099302
60646,18415,1099303
60647,18415,1099304
60649,18415,1099305
60650,18415,1099306
61635,18415,1099307
61636,18415,1099308
61637,18415,1099309
61638,18415,1099310
61639,18415,1099311
61640,18415,1099312
62069,18415,1099313
62070,18415,1099314
62071,18415,1099315
62155,18415,1099316
62156,18415,1099317
62157,18415,1099318
62158,18415,1099319
62159,18415,1099320
62667,18415,1099321
62668,18415,1099322
62669,18415,1099323
62670,18415,1099324
64074,18415,1099325
64075,18415,1099326
64076,18415,1099327
64077,18415,1099328
64078,18415,1099329
64079,18415,1099330
64080,18415,1099331
64081,18415,1099332
64303,18415,1099333
64304,18415,1099334
65407,18415,1099335
65408,18415,1099336
65409,18415,1099337
65410,18415,1099338
65411,18415,1099339
65412,18415,1099340
65413,18415,1099341
65414,18415,1099342
65415,18415,1099343
65416,18415,1099344
65417,18415,1099345
65694,18840,1099346
65695,18786,1099346
65696,18439,1099346
65697,18683,1099346
65698,18415,1099346
65699,18415,1099347
65700,18675,1099348
65701,18879,1099348
65702,18547,1099348
65703,18415,1099348
65704,18686,1099349
65705,18475,1099349
65706,18437,1099349
65707,18900,1099349
65708,18415,1099349
65709,18415,1099350
65710,18415,1099351
65711,18415,1099352
65712,18415,1099353
65713,18415,1099354
65714,18415,1099355
65715,18415,1099356
65716,18415,1099357
65717,18415,1099358
65718,18415,1099359
66238,18415,1099360
66239,18415,1099361
66240,18415,1099362
66242,18415,1099363
66244,18415,1099364
66245,18415,1099365
66246,18415,1099366
66247,18415,1099367
66248,18415,1099368
66249,18415,1099369
66250,18415,1099370
66251,18415,1099371
66252,18415,1099372
66253,18415,1099373
66254,18415,1099374
66255,18415,1099375
66256,18415,1099376
66257,18415,1099377
66258,18415,1099378
66259,18415,1099379
66260,18415,1099380
66261,18415,1099381
73334,18415,1099382
73677,18871,1099383
73678,18879,1099383
73679,18547,1099383
73680,18415,1099383
73901,18415,1099384
73902,18415,1099385
73952,18415,1099386
73953,18415,1099387
74199,18415,1099388
74200,18415,1099389
74291,18415,1099390
74348,18415,1099391
74349,18415,1099392
74583,18415,1099393
74627,18415,1099394
74628,18415,1099395
74814,18415,1099396
74815,18415,1099397
86238,18415,1099398
86239,18415,1099399
86240,18415,1099400
86241,18415,1099401
1555,18415,1099402
54312,18415,1099403
54313,18415,1099404
54314,18415,1099405
55459,18415,1099406
86368,18415,1099407
86369,18415,1099408
86370,18415,1099409
86372,18415,1099410
86373,18415,1099411
86375,18415,1099412
86376,18415,1099413
86377,18415,1099414
86378,18415,1099415
86379,18415,1099416
86380,18415,1099417
86381,18415,1099418
86382,18415,1099419
86383,18415,1099420
86384,18415,1099421
86385,18415,1099422
86386,18415,1099423
86387,18415,1099424
86388,18415,1099425
86389,18415,1099426
86390,18415,1099427
86391,18415,1099428
86392,18415,1099429
86393,18415,1099430
86394,18415,1099431
86396,18415,1099432
86398,18415,1099433
86400,18415,1099434
86401,18415,1099435
86402,18415,1099436
86404,18415,1099437
86405,18415,1099438
86407,18415,1099439
86408,18415,1099440
86409,18415,1099441
86410,18415,1099442
86411,18415,1099443
86412,18415,1099444
86413,18415,1099445
86414,18415,1099446
86415,18415,1099447
86416,18415,1099448
86417,18415,1099449
86419,18415,1099450
86420,18415,1099451
86421,18453,1099452
86422,18710,1099452
86423,18415,1099452
86424,18415,1099453
86425,18415,1099454
86427,18415,1099455
86428,18415,1099456
86429,18415,1099457
86430,18415,1099458
86431,18570,1099459
86432,18437,1099459
86433,18900,1099459
86434,18415,1099459
86435,18570,1099460
86436,18437,1099460
86437,18900,1099460
86438,18415,1099460
86439,18415,1099461
86440,18415,1099462
86441,18415,1099463
86442,18415,1099464
86443,18675,1099465
86444,18879,1099465
86445,18547,1099465
86446,18415,1099465
86447,18826,1099466
86448,18879,1099466
86449,18547,1099466
86450,18415,1099466
86451,18415,1099467
86452,18415,1099468
86453,18415,1099469
86454,18415,1099470
86455,18415,1099471
86456,18694,1099472
86457,18559,1099472
86458,18458,1099472
86459,18900,1099472
86460,18415,1099472
86461,18710,1099473
86462,18415,1099473
86463,18415,1099474
86464,18871,1099475
86465,18879,1099475
86466,18547,1099475
86467,18415,1099475
86468,18694,1099476
86469,18559,1099476
86470,18458,1099476
86471,18900,1099476
86472,18415,1099476
86473,18826,1099477
86474,18879,1099477
86475,18547,1099477
86476,18415,1099477
86477,18826,1099478
86478,18879,1099478
86479,18547,1099478
86480,18415,1099478
86481,18826,1099479
86482,18879,1099479
86483,18547,1099479
86484,18415,1099479
86485,18415,1099480
86486,18826,1099481
86487,18879,1099481
86488,18547,1099481
86489,18415,1099481
86490,18415,1099482
86491,18415,1099483
86492,18415,1099484
86493,18415,1099485
86494,18415,1099486
86495,18415,1099487
86496,18415,1099488
86497,18415,1099489
86498,18415,1099490
86499,18415,1099491
86500,18415,1099492
86501,18415,1099493
55834,18415,1099494
55835,18415,1099495
55836,18415,1099496
55837,18415,1099497
56757,18415,1099498
56758,18415,1099499
58186,18415,1099500
58187,18415,1099501
59255,18415,1099502
59256,18415,1099503
60775,18415,1099504
86503,18415,1099505
86504,18415,1099506
86505,18415,1099507
86507,18415,1099508
86509,18415,1099509
86510,18415,1099510
86511,18415,1099511
86512,18415,1099512
86513,18415,1099513
86514,18415,1099514
86516,18415,1099515
86517,18415,1099516
86518,18612,1099517
86519,18596,1099517
86520,18431,1099517
86521,18415,1099517
86523,18415,1099518
86524,18415,1099519
86525,18415,1099520
86526,18415,1099521
86527,18415,1099522
86528,18415,1099523
86529,18415,1099524
86530,18415,1099525
86531,18415,1099526
86533,18415,1099527
86534,18453,1099528
86535,18710,1099528
86536,18415,1099528
86537,18415,1099529
86539,18415,1099530
86540,18415,1099531
86541,18415,1099532
86542,18415,1099533
86543,18415,1099534
86544,18411,1099535
86545,18437,1099535
86546,18900,1099535
86547,18415,1099535
86548,18415,1099536
86549,18774,1099537
86550,18683,1099537
86551,18415,1099537
86552,18415,1099538
86553,18508,1099539
86554,18747,1099539
86555,18415,1099539
86556,18840,1099540
86557,18786,1099540
86558,18439,1099540
86559,18683,1099540
86560,18415,1099540
86561,18415,1099541
86562,18415,1099542
86563,18415,1099543
86565,18415,1099544
86566,18774,1099545
86567,18683,1099545
86568,18415,1099545
86569,18415,1099546
86570,18415,1099547
86571,18415,1099548
86572,18415,1099549
86573,18415,1099550
86574,18415,1099551
86575,18675,1099552
86576,18879,1099552
86577,18547,1099552
86578,18415,1099552
86579,18415,1099553
86580,18415,1099554
86581,18415,1099555
86582,18415,1099556
86583,18415,1099557
86584,18415,1099558
86585,18415,1099559
86586,18415,1099560
86587,18415,1099561
86588,18415,1099562
86589,18415,1099563
86590,18415,1099564
86591,18415,1099565
86592,18415,1099566
86593,18415,1099567
86594,18415,1099568
86595,18415,1099569
86596,18415,1099570
86597,18415,1099571
86598,18415,1099572
86599,18415,1099573
86600,18415,1099574
86601,18415,1099575
86602,18415,1099576
86603,18415,1099577
86604,18415,1099578
86605,18415,1099579
61058,18415,1099580
61170,18415,1099581
61171,18415,1099582
61172,18415,1099583
61173,18415,1099584
61174,18415,1099585
61298,18415,1099586
61299,18415,1099587
62671,18415,1099588
62672,18415,1099589
62673,18415,1099590
63476,18415,1099591
63477,18415,1099592
63776,18415,1099593
63777,18415,1099594
63778,18415,1099595
63779,18415,1099596
63780,18415,1099597
63781,18415,1099598
63883,18415,1099599
63884,18415,1099600
64305,18415,1099601
64306,18415,1099602
65268,18415,1099603
65269,18415,1099604
75066,18415,1099605
75180,18415,1099606
75181,18415,1099607
75286,18415,1099608
75287,18415,1099609
75536,18415,1099610
75563,18415,1099611
75564,18415,1099612
75612,18415,1099613
75613,18415,1099614
75628,18415,1099615
75667,18415,1099616
75736,18415,1099617
75737,18415,1099618
86607,18415,1099619
86609,18415,1099620
86611,18415,1099621
86612,18415,1099622
86613,18415,1099623
86614,18415,1099624
86615,18415,1099625
86616,18415,1099626
86618,18415,1099627
86619,18415,1099628
86620,18415,1099629
86621,18415,1099630
86622,18415,1099631
86624,18415,1099632
86625,18415,1099633
86626,18415,1099634
86627,18415,1099635
86628,18415,1099636
86629,18415,1099637
86630,18415,1099638
86631,18415,1099639
86632,18415,1099640
86633,18415,1099641
86634,18415,1099642
86635,18415,1099643
86636,18415,1099644
86637,18415,1099645
86639,18415,1099646
86640,18415,1099647
86641,18415,1099648
86642,18415,1099649
86643,18415,1099650
86644,18415,1099651
86645,18415,1099652
86646,18415,1099653
86647,18415,1099654
86648,18415,1099655
86649,18415,1099656
86650,18415,1099657
86651,18415,1099658
86652,18415,1099659
86653,18415,1099660
86654,18415,1099661
86655,18415,1099662
86656,18415,1099663
86657,18508,1099664
86658,18747,1099664
86659,18415,1099664
86660,18415,1099665
86661,18415,1099666
86662,18415,1099667
86663,18505,1099668
86664,18747,1099668
86665,18415,1099668
86666,18415,1099669
86667,18415,1099670
86668,18415,1099671
86669,18415,1099672
86670,18415,1099673
86671,18415,1099674
86672,18415,1099675
86673,18415,1099676
86674,18415,1099677
86675,18451,1099678
86676,18672,1099678
86677,18547,1099678
86678,18415,1099678
86679,18415,1099679
86681,18415,1099680
86682,18415,1099681
86683,18415,1099682
86684,18415,1099683
86685,18415,1099684
86686,18415,1099685
86687,18415,1099686
86688,18415,1099687
86689,18415,1099688
86690,18415,1099689
86691,18415,1099690
86692,18415,1099691
86693,18415,1099692
86694,18415,1099693
86695,18415,1099694
86696,18415,1099695
86697,18415,1099696
86698,18415,1099697
86699,18415,1099698
86700,18415,1099699
86701,18415,1099700
86702,18415,1099701
86703,18415,1099702
86704,18415,1099703
86705,18415,1099704
86706,18415,1099705
86707,18415,1099706
86708,18415,1099707
86709,18415,1099708
86710,18415,1099709
86711,18415,1099710
86712,18415,1099711
86713,18415,1099712
86714,18415,1099713
86715,18415,1099714
75821,18415,1099715
75822,18415,1099716
76561,18415,1099717
76605,18415,1099718
76606,18415,1099719
76792,18415,1099720
77120,18415,1099721
77121,18415,1099722
77149,18415,1099723
77392,18415,1099724
77436,18415,1099725
77590,18415,1099726
77757,18415,1099727
77889,18415,1099728
77988,18897,1099729
77989,18870,1099729
77990,18683,1099729
77991,18415,1099729
78274,18415,1099730
78275,18415,1099731
78412,18415,1099732
78662,18415,1099733
78714,18415,1099734
78715,18415,1099735
78878,18415,1099736
78879,18415,1099737
78908,18415,1099738
78909,18415,1099739
79000,18415,1099740
79001,18415,1099741
79112,18415,1099742
79666,18415,1099743
79667,18415,1099744
79735,18415,1099745
79752,18415,1099746
79773,18415,1099747
79833,18415,1099748
79834,18415,1099749
79953,18415,1099750
79954,18415,1099751
79997,18415,1099752
80039,18415,1099753
80074,18415,1099754
80075,18415,1099755
80415,18415,1099756
80453,18415,1099757
80564,18415,1099758
80728,18415,1099759
81126,18415,1099760
81189,18415,1099761
81462,18415,1099762
81645,18415,1099763
81646,18415,1099764
81860,18415,1099765
81975,18415,1099766
81976,18415,1099767
82025,18683,1099768
82026,18415,1099768
82027,18683,1099769
82028,18415,1099769
82064,18683,1099770
82065,18415,1099770
82066,18683,1099771
82067,18415,1099771
82179,18683,1099772
82180,18415,1099772
82317,18683,1099773
82318,18415,1099773
82319,18683,1099774
82320,18415,1099774
82393,18683,1099775
82394,18415,1099775
82395,18683,1099776
82396,18415,1099776
82534,18415,1099777
82535,18683,1099778
82536,18415,1099778
82573,18683,1099779
82574,18415,1099779
82710,18415,1099780
82774,18415,1099781
82775,18415,1099782
82806,18415,1099783
82807,18415,1099784
83342,18415,1099785
83377,18415,1099786
83378,18415,1099787
83379,18415,1099788
83419,18415,1099789
83420,18415,1099790
83421,18415,1099791
83836,18415,1099792
83978,18415,1099793
84260,18415,1099794
84261,18415,1099795
84262,18415,1099796
85042,18415,1099797
85224,18415,1099798
85225,18415,1099799
85280,18415,1099800
85281,18415,1099801
85282,18415,1099802
85283,18415,1099803
85375,18415,1099804
85376,18415,1099805
85377,18415,1099806
85378,18415,1099807
85379,18415,1099808
85432,18415,1099809
85433,18415,1099810
85434,18415,1099811
85435,18415,1099812
85436,18415,1099813
85483,18415,1099814
85484,18415,1099815
85545,18415,1099816
85546,18415,1099817
85547,18415,1099818
85548,18415,1099819
85549,18415,1099820
85570,18415,1099821
85571,18415,1099822
86717,18415,1099823
86718,18415,1099824
86719,18415,1099825
86720,18415,1099826
86721,18415,1099827
86723,18415,1099828
86724,18415,1099829
86725,18415,1099830
86726,18415,1099831
86727,18415,1099832
86728,18415,1099833
86729,18415,1099834
86730,18500,1099835
86731,18547,1099835
86732,18415,1099835
86734,18415,1099836
86736,18415,1099837
86737,18415,1099838
86738,18415,1099839
86739,18415,1099840
86740,18415,1099841
86741,18415,1099842
86742,18415,1099843
86743,18415,1099844
86744,18415,1099845
86745,18415,1099846
86746,18415,1099847
86747,18415,1099848
86748,18415,1099849
86749,18862,1099850
86750,18830,1099850
86751,18683,1099850
86752,18415,1099850
86753,18862,1099851
86754,18830,1099851
86755,18683,1099851
86756,18415,1099851
86757,18862,1099852
86758,18830,1099852
86759,18683,1099852
86760,18415,1099852
86761,18862,1099853
86762,18830,1099853
86763,18683,1099853
86764,18415,1099853
86765,18862,1099854
86766,18830,1099854
86767,18683,1099854
86768,18415,1099854
86769,18862,1099855
86770,18830,1099855
86771,18683,1099855
86772,18415,1099855
86773,18862,1099856
86774,18830,1099856
86775,18683,1099856
86776,18415,1099856
86777,18862,1099857
86778,18830,1099857
86779,18683,1099857
86780,18415,1099857
86781,18862,1099858
86782,18830,1099858
86783,18683,1099858
86784,18415,1099858
86785,18862,1099859
86786,18830,1099859
86787,18683,1099859
86788,18415,1099859
86789,18862,1099860
86790,18830,1099860
86791,18683,1099860
86792,18415,1099860
86793,18862,1099861
86794,18830,1099861
86795,18683,1099861
86796,18415,1099861
86797,18862,1099862
86798,18830,1099862
86799,18683,1099862
86800,18415,1099862
86801,18415,1099863
86802,18531,1099864
86803,18830,1099864
86804,18683,1099864
86805,18415,1099864
86806,18862,1099865
86807,18830,1099865
86808,18683,1099865
86809,18415,1099865
86810,18862,1099866
86811,18830,1099866
86812,18683,1099866
86813,18415,1099866
86814,18415,1099867
86816,18415,1099868
86818,18415,1099869
86820,18415,1099870
86821,18415,1099871
86824,18415,1099872
86826,18415,1099873
86828,18415,1099874
86829,18415,1099875
86830,18415,1099876
86831,18415,1099877
86832,18415,1099878
86833,18415,1099879
86834,18415,1099880
86835,18415,1099881
86836,18415,1099882
86837,18415,1099883
86838,18415,1099884
86839,18415,1099885
86840,18415,1099886
86841,18415,1099887
86842,18415,1099888
86843,18415,1099889
86845,18415,1099890
86847,18415,1099891
86849,18415,1099892
86850,18415,1099893
86851,18415,1099894
86853,18415,1099895
86854,18415,1099896
86855,18415,1099897
86857,18415,1099898
86858,18415,1099899
86859,18415,1099900
86860,18415,1099901
86861,18415,1099902
86862,18415,1099903
86864,18415,1099904
86866,18415,1099905
86867,18415,1099906
86868,18415,1099907
86869,18415,1099908
86870,18415,1099909
86871,18415,1099910
86872,18415,1099911
86878,18415,1099912
86879,18415,1099913
86880,18415,1099914
86881,18415,1099915
86882,18415,1099916
86883,18415,1099917
86885,18415,1099918
86887,18415,1099919
86889,18415,1099920
86891,18415,1099921
86892,18415,1099922
86893,18415,1099923
86895,18415,1099924
86896,18415,1099925
86897,18415,1099926
86898,18415,1099927
86899,18415,1099928
86900,18415,1099929
86901,18415,1099930
86903,18415,1099931
85612,18415,1099932
85613,18415,1099933
86906,18415,1099934
86907,18415,1099935
86909,18415,1099936
86910,18415,1099937
86911,18415,1099938
86912,18415,1099939
86913,18415,1099940
86914,18415,1099941
86915,18415,1099942
86916,18415,1099943
86917,18415,1099944
86918,18415,1099945
86919,18415,1099946
86920,18415,1099947
86921,18415,1099948
86922,18415,1099949
86923,18415,1099950
86924,18415,1099951
86925,18415,1099952
86926,18415,1099953
86927,18415,1099954
86928,18415,1099955
86929,18415,1099956
86930,18415,1099957
86931,18415,1099958
86932,18415,1099959
86933,18415,1099960
86934,18415,1099961
86935,18415,1099962
86936,18415,1099963
86937,18415,1099964
86938,18415,1099965
86940,18415,1099966
86941,18415,1099967
86943,18415,1099968
86944,18415,1099969
86945,18415,1099970
86946,18415,1099971
86948,18415,1099972
86949,18415,1099973
86950,18415,1099974
86951,18415,1099975
86952,18415,1099976
86953,18415,1099977
86954,18415,1099978
86955,18415,1099979
86956,18415,1099980
86957,18415,1099981
86958,18415,1099982
86959,18415,1099983
86960,18415,1099984
86961,18415,1099985
86962,18415,1099986
86963,18415,1099987
86964,18415,1099988
86965,18415,1099989
86966,18415,1099990
86967,18415,1099991
86968,18415,1099992
86969,18415,1099993
86970,18775,1099994
86971,18939,1099994
86972,18415,1099994
86977,18415,1099995
86978,18415,1099996
86979,18415,1099997
86980,18415,1099998
86981,18415,1099999
86982,18415,1100000
86983,18415,1100001
86984,18550,1100002
86985,18672,1100002
86986,18547,1100002
86987,18415,1100002
86988,18415,1100003
86989,18415,1100004
86990,18415,1100005
86991,18415,1100006
86993,18415,1100007
86994,18415,1100008
86995,18415,1100009
86996,18494,1100010
86997,18683,1100010
86998,18415,1100010
86999,18415,1100011
87000,18494,1100012
87001,18683,1100012
87002,18415,1100012
87003,18494,1100013
87004,18683,1100013
87005,18415,1100013
87006,18494,1100014
87007,18683,1100014
87008,18415,1100014
87009,18494,1100015
87010,18683,1100015
87011,18415,1100015
87012,18494,1100016
87013,18683,1100016
87014,18415,1100016
87015,18494,1100017
87016,18683,1100017
87017,18415,1100017
87018,18662,1100018
87019,18751,1100018
87020,18683,1100018
87021,18415,1100018
87022,18494,1100019
87023,18683,1100019
87024,18415,1100019
87025,18494,1100020
87026,18683,1100020
87027,18415,1100020
87028,18415,1100021
87029,18494,1100022
87030,18683,1100022
87031,18415,1100022
87032,18494,1100023
87033,18683,1100023
87034,18415,1100023
87035,18494,1100024
87036,18683,1100024
87037,18415,1100024
87038,18494,1100025
87039,18683,1100025
87040,18415,1100025
87041,18494,1100026
87042,18683,1100026
87043,18415,1100026
87044,18494,1100027
87045,18683,1100027
87046,18415,1100027
87047,18415,1100028
87048,18415,1100029
87050,18415,1100030
87051,18494,1100031
87052,18683,1100031
87053,18415,1100031
87054,18662,1100032
87055,18751,1100032
87056,18683,1100032
87057,18415,1100032
87058,18415,1100033
87059,18415,1100034
87060,18415,1100035
87061,18415,1100036
87062,18415,1100037
87063,18415,1100038
87064,18415,1100039
87065,18415,1100040
87066,18415,1100041
87067,18415,1100042
87068,18415,1100043
87069,18415,1100044
87070,18415,1100045
87071,18415,1100046
87072,18415,1100047
87073,18415,1100048
87074,18415,1100049
87075,18415,1100050
87076,18415,1100051
87077,18415,1100052
87078,18415,1100053
87079,18415,1100054
87080,18415,1100055
87081,18415,1100056
87082,18415,1100057
87083,18415,1100058
87084,18415,1100059
87085,18415,1100060
87086,18415,1100061
87087,18415,1100062
87088,18875,1100063
87089,18830,1100063
87090,18683,1100063
87091,18415,1100063
87092,18875,1100064
87093,18830,1100064
87094,18683,1100064
87095,18415,1100064
87096,18415,1100065
87097,18871,1100066
87098,18879,1100066
87099,18547,1100066
87100,18415,1100066
87101,18415,1100067
87102,18415,1100068
87103,18415,1100069
87104,18415,1100070
87105,18415,1100071
87106,18415,1100072
87107,18415,1100073
87108,18415,1100074
87110,18415,1100075
87111,18415,1100076
87112,18415,1100077
87113,18871,1100078
87114,18879,1100078
87115,18547,1100078
87116,18415,1100078
87117,18415,1100079
87118,18415,1100080
87119,18415,1100081
87120,18415,1100082
87121,18415,1100083
87122,18415,1100084
87123,18415,1100085
87124,18415,1100086
87125,18415,1100087
87126,18415,1100088
87127,18415,1100089
87156,18415,1100090
87157,18415,1100091
87158,18415,1100092
87159,18415,1100093
87160,18415,1100094
87161,18415,1100095
87162,18415,1100096
87163,18415,1100097
87164,18415,1100098
87166,18415,1100099
87167,18415,1100100
87168,18415,1100101
87169,18415,1100102
87170,18415,1100103
87171,18415,1100104
87172,18675,1100105
87173,18879,1100105
87174,18547,1100105
87175,18415,1100105
87176,18415,1100106
87177,18415,1100107
87178,18415,1100108
87179,18415,1100109
87180,18415,1100110
87181,18415,1100111
87182,18415,1100112
87183,18415,1100113
87184,18415,1100114
87185,18415,1100115
87186,18415,1100116
87187,18415,1100117
87188,18415,1100118
87189,18415,1100119
87190,18415,1100120
87191,18415,1100121
87192,18415,1100122
87194,18415,1100123
87196,18415,1100124
87197,18415,1100125
87198,18415,1100126
87200,18415,1100127
87201,18415,1100128
87202,18415,1100129
87203,18415,1100130
87204,18415,1100131
87205,18415,1100132
87206,18415,1100133
87207,18415,1100134
87208,18415,1100135
87209,18415,1100136
87210,18415,1100137
87211,18415,1100138
87212,18415,1100139
87213,18415,1100140
87214,18415,1100141
87215,18415,1100142
87216,18415,1100143
87217,18675,1100144
87218,18879,1100144
87219,18547,1100144
87220,18415,1100144
87221,18415,1100145
87222,18415,1100146
87223,18415,1100147
87224,18415,1100148
87225,18415,1100149
87226,18415,1100150
87227,18415,1100151
87228,18415,1100152
87229,18415,1100153
87230,18415,1100154
87231,18415,1100155
87233,18415,1100156
87235,18415,1100157
87236,18415,1100158
87237,18415,1100159
87238,18415,1100160
87239,18415,1100161
87240,18415,1100162
87241,18415,1100163
87242,18415,1100164
87243,18415,1100165
87244,18415,1100166
85633,18415,1100167
85634,18415,1100168
85635,18415,1100169
85636,18415,1100170
85637,18415,1100171
85699,18415,1100172
85700,18415,1100173
85701,18415,1100174
85702,18415,1100175
85703,18415,1100176
85704,18415,1100177
85837,18415,1100178
85838,18415,1100179
85839,18415,1100180
85937,18415,1100181
85996,18415,1100182
85997,18415,1100183
85998,18415,1100184
85999,18415,1100185
86000,18415,1100186
86001,18415,1100187
86041,18415,1100188
86042,18415,1100189
86043,18415,1100190
86044,18415,1100191
87247,18415,1100192
87248,18415,1100193
87249,18415,1100194
87250,18415,1100195
87251,18415,1100196
87252,18415,1100197
87253,18415,1100198
87254,18415,1100199
87255,18662,1100200
87256,18751,1100200
87257,18683,1100200
87258,18415,1100200
87259,18415,1100201
87260,18415,1100202
87261,18415,1100203
87262,18415,1100204
87263,18415,1100205
87264,18415,1100206
87265,18415,1100207
87266,18415,1100208
87267,18415,1100209
87268,18415,1100210
87269,18809,1100211
87270,18667,1100211
87271,18900,1100211
87272,18415,1100211
87273,18880,1100212
87274,18642,1100212
87275,18431,1100212
87276,18415,1100212
87277,18415,1100213
87278,18415,1100214
87279,18415,1100215
87280,18654,1100216
87281,18747,1100216
87282,18415,1100216
87283,18415,1100217
87284,18415,1100218
87285,18415,1100219
87287,18415,1100220
87288,18415,1100221
87289,18415,1100222
87290,18415,1100223
87291,18415,1100224
87292,18415,1100225
87293,18415,1100226
87294,18415,1100227
87295,18415,1100228
87296,18809,1100229
87297,18667,1100229
87298,18900,1100229
87299,18415,1100229
87300,18415,1100230
87301,18415,1100231
87302,18500,1100232
87303,18547,1100232
87304,18415,1100232
87305,18415,1100233
87306,18415,1100234
87308,18415,1100235
87309,18415,1100236
87310,18415,1100237
87311,18415,1100238
87312,18610,1100239
87313,18876,1100239
87314,18683,1100239
87315,18415,1100239
87316,18415,1100240
87317,18415,1100241
87318,18415,1100242
87319,18779,1100243
87320,18870,1100243
87321,18683,1100243
87322,18415,1100243
87323,18415,1100244
87324,18415,1100245
87325,18415,1100246
87326,18415,1100247
87327,18415,1100248
87328,18415,1100249
87329,18415,1100250
87331,18415,1100251
87332,18415,1100252
87333,18415,1100253
87334,18415,1100254
87335,18415,1100255
87336,18415,1100256
87337,18415,1100257
87338,18647,1100258
87339,18606,1100258
87340,18890,1100258
87341,18415,1100258
87342,18426,1100259
87343,18890,1100259
87344,18415,1100259
87345,18415,1100260
87346,18415,1100261
87347,18415,1100262
87348,18415,1100263
87349,18415,1100264
87350,18671,1100265
87351,18427,1100265
87352,18890,1100265
87353,18415,1100265
87354,18415,1100266
87355,18415,1100267
87356,18415,1100268
87357,18675,1100269
87358,18879,1100269
87359,18547,1100269
87360,18415,1100269
87361,18415,1100270
87362,18415,1100271
87363,18415,1100272
87364,18415,1100273
87365,18413,1100274
87366,18809,1100274
87367,18667,1100274
87368,18900,1100274
87369,18415,1100274
87370,18415,1100275
87371,18415,1100276
87372,18415,1100277
87373,18415,1100278
87374,18415,1100279
87375,18415,1100280
86120,18415,1100281
86121,18458,1100282
86122,18900,1100282
86123,18415,1100282
86124,18415,1100283
86125,18415,1100284
86822,18415,1100285
86873,18901,1100286
86874,18876,1100286
86875,18683,1100286
86876,18415,1100286
86974,18415,1100287
86975,18415,1100288
87128,18415,1100289
87129,18415,1100290
87130,18415,1100291
87131,18415,1100292
87132,18415,1100293
87133,18415,1100294
87134,18415,1100295
87135,18415,1100296
87136,18415,1100297
87137,18735,1100298
87138,18431,1100298
87139,18415,1100298
87140,18735,1100299
87141,18431,1100299
87142,18415,1100299
87143,18735,1100300
87144,18431,1100300
87145,18415,1100300
87146,18415,1100301
87147,18415,1100302
87148,18415,1100303
87149,18442,1100304
87150,18939,1100304
87151,18415,1100304
87152,18415,1100305
87153,18415,1100306
87154,18415,1100307
1556,18415,1100308
1557,18415,1100309
1558,18415,1100310
1559,18415,1100311
1560,18415,1100312
1561,18415,1100313
1562,18415,1100314
2642,18717,1100315
2643,18719,1100315
2644,18890,1100315
2645,18415,1100315
2646,18415,1100316
2647,18415,1100317
2648,18710,1100318
2649,18415,1100318
53475,18901,1100319
53476,18876,1100319
53477,18683,1100319
53478,18415,1100319
53479,18415,1100320
53480,18415,1100321
53481,18415,1100322
53482,18415,1100323
54215,18851,1100324
54216,18583,1100324
54217,18547,1100324
54218,18415,1100324
54219,18415,1100325
54220,18415,1100326
87377,18415,1100327
87378,18541,1100328
87379,18596,1100328
87380,18431,1100328
87381,18415,1100328
87383,18415,1100329
87384,18585,1100330
87385,18551,1100330
87386,18683,1100330
87387,18415,1100330
87388,18415,1100331
87389,18415,1100332
87390,18415,1100333
87391,18415,1100334
87392,18415,1100335
87393,18415,1100336
87394,18415,1100337
87395,18415,1100338
87396,18415,1100339
